id_incidencia,ubicacion,lat,lon,descripcion,nivel_incidencia,estado,fecha,hora,verificacion_usuario,id_tipo_incidencia,id_usuario,id_numero_emergencia,id_denuncia
963,"-6.862845,-79.821079",-6.862845,-79.821079,Ciclista transita por vereda peatonal,A,1,2023-05-05,10:29:01,0,5,19,,10.0
964,"-6.872827,-79.831652",-6.872827,-79.831652,Paradero informal genera congestión,C,3,2023-05-05,01:21:21,0,5,5,5.0,
965,"-6.858259,-79.820605",-6.858259,-79.820605,Violencia familiar reportada por vecinos,A,2,2023-05-05,07:30:02,0,2,20,4.0,
966,"-6.857695,-79.819067",-6.857695,-79.819067,Acumulación de basura en canal de regadío,B,3,2023-05-05,04:05:03,0,4,19,,3.0
967,"-6.867737,-79.817915",-6.867737,-79.817915,Ciclista transita por vereda peatonal,B,3,2023-05-05,20:54:43,0,5,22,,12.0
968,"-6.867211,-79.815937",-6.867211,-79.815937,Semáforo malogrado en el cruce,A,2,2023-05-05,17:48:38,1,1,24,5.0,
969,"-6.864496,-79.814326",-6.864496,-79.814326,Bache grande en la pista principal,C,P,2023-05-05,21:24:22,1,1,5,4.0,
970,"-6.864378,-79.820912",-6.864378,-79.820912,Semáforo malogrado en el cruce,A,1,2023-05-05,18:13:37,1,1,17,2.0,
971,"-6.866708,-79.815148",-6.866708,-79.815148,Obstrucción de vereda por mercadería,B,3,2023-05-05,19:40:11,0,3,11,,7.0
972,"-6.866345,-79.817221",-6.866345,-79.817221,Chofer de combi maneja imprudentemente,B,3,2023-05-07,23:15:35,0,5,18,5.0,
973,"-6.867539,-79.814287",-6.867539,-79.814287,Vehículo de carga obstruye tránsito,C,2,2023-05-06,14:39:31,0,5,15,3.0,
974,"-6.868694,-79.822366",-6.868694,-79.822366,Ciclista transita por vereda peatonal,B,3,2023-05-06,16:05:22,1,5,4,,7.0
975,"-6.855984,-79.827704",-6.855984,-79.827704,Acumulación de basura en canal de regadío,B,3,2023-05-08,01:55:44,1,4,10,,8.0
976,"-6.862191,-79.816441",-6.862191,-79.816441,Mal manejo de aguas residuales,A,1,2023-05-06,14:55:02,1,4,25,,8.0
977,"-6.854058,-79.82898",-6.854058,-79.82898,Falta de recojo de basura hace 3 días,B,3,2023-05-06,12:26:25,0,1,15,,3.0
978,"-6.861609,-79.813257",-6.861609,-79.813257,Venta de comida en mal estado,B,1,2023-05-06,15:26:46,0,3,3,,4.0
979,"-6.874762,-79.81929",-6.874762,-79.81929,Arrojo de desmonte en terreno baldío,A,1,2023-05-08,03:14:25,1,4,21,5.0,
980,"-6.866957,-79.812551",-6.866957,-79.812551,Arrojo de desmonte en terreno baldío,C,3,2023-05-06,03:00:27,1,4,11,,7.0
981,"-6.859995,-79.816861",-6.859995,-79.816861,Chofer de combi maneja imprudentemente,B,2,2023-05-06,09:42:02,1,5,25,,7.0
982,"-6.865656,-79.81442",-6.865656,-79.81442,Poste de alumbrado público no funciona,C,2,2023-05-06,19:14:09,1,1,2,2.0,
983,"-6.872291,-79.811034",-6.872291,-79.811034,Consumo de alcohol en vía pública,A,2,2023-05-08,02:08:09,0,2,24,3.0,
984,"-6.859834,-79.813114",-6.859834,-79.813114,Consumo de alcohol en vía pública,B,3,2023-05-06,03:06:25,1,2,4,6.0,
985,"-6.864399,-79.81636",-6.864399,-79.81636,Acumulación de basura en canal de regadío,C,P,2023-05-07,02:33:50,0,4,14,1.0,
986,"-6.865618,-79.817424",-6.865618,-79.817424,Mototaxi no respeta paradero establecido,B,2,2023-05-07,03:18:35,0,5,10,1.0,
987,"-6.860973,-79.812088",-6.860973,-79.812088,Mototaxi no respeta paradero establecido,C,2,2023-05-07,21:15:59,1,5,24,6.0,
988,"-6.869633,-79.811428",-6.869633,-79.811428,Tala de árbol sin autorización,C,P,2023-05-07,05:54:33,0,4,13,1.0,
989,"-6.863172,-79.817468",-6.863172,-79.817468,"Parque sin mantenimiento, grass alto",A,2,2023-05-08,17:04:47,1,1,12,,11.0
990,"-6.864914,-79.814592",-6.864914,-79.814592,Comerciante no respeta horarios establecidos,A,2,2023-05-07,12:46:34,1,3,22,6.0,
991,"-6.86327,-79.817931",-6.86327,-79.817931,Alcantarilla tapada genera mal olor,A,1,2023-05-07,22:34:10,0,1,14,,9.0
992,"-6.865681,-79.817902",-6.865681,-79.817902,Ciclista transita por vereda peatonal,C,2,2023-05-07,03:43:22,0,5,10,,2.0
993,"-6.863666,-79.814791",-6.863666,-79.814791,"Parque sin mantenimiento, grass alto",C,P,2023-05-07,15:20:22,0,1,20,,6.0
994,"-6.865579,-79.817847",-6.865579,-79.817847,Obstrucción de vereda por mercadería,C,2,2023-05-08,11:29:46,0,3,8,3.0,
995,"-6.863659,-79.817398",-6.863659,-79.817398,Ciclista transita por vereda peatonal,A,2,2023-05-10,02:24:59,1,5,17,,5.0
996,"-6.86482,-79.816818",-6.86482,-79.816818,Arrojo de desmonte en terreno baldío,B,3,2023-05-10,18:40:25,1,4,2,1.0,
997,"-6.858816,-79.822027",-6.858816,-79.822027,Ciclista transita por vereda peatonal,C,P,2023-05-10,05:35:08,1,5,2,,5.0
998,"-6.866911,-79.820391",-6.866911,-79.820391,Bache grande en la pista principal,A,2,2023-05-09,14:20:49,0,1,2,,4.0
999,"-6.864724,-79.819984",-6.864724,-79.819984,Local comercial sin autorización municipal,C,P,2023-05-12,17:05:30,1,3,3,,12.0
1000,"-6.86361,-79.816716",-6.86361,-79.816716,Bache grande en la pista principal,C,2,2023-05-12,01:31:43,0,1,20,,1.0
1001,"-6.862358,-79.821045",-6.862358,-79.821045,Fuga de agua en tubería principal,A,2,2023-05-10,08:19:23,1,1,4,4.0,
1002,"-6.864977,-79.820376",-6.864977,-79.820376,Contaminación sonora por construcción,C,2,2023-05-09,14:56:17,0,4,11,2.0,
1003,"-6.859518,-79.817856",-6.859518,-79.817856,Local comercial sin autorización municipal,A,1,2023-05-12,08:10:20,0,3,15,,11.0
1004,"-6.868773,-79.816661",-6.868773,-79.816661,Tala de árbol sin autorización,C,P,2023-05-09,15:36:56,0,4,13,,9.0
1005,"-6.868608,-79.815894",-6.868608,-79.815894,Poste de alumbrado público no funciona,B,3,2023-05-12,08:46:59,0,1,5,1.0,
1006,"-6.868307,-79.819694",-6.868307,-79.819694,Hurto en tienda del barrio,A,2,2023-05-10,21:16:02,0,2,24,,10.0
1007,"-6.865371,-79.815082",-6.865371,-79.815082,Riña callejera entre jóvenes,B,2,2023-05-10,12:11:38,0,2,12,3.0,
1008,"-6.862054,-79.816284",-6.862054,-79.816284,Mototaxi no respeta paradero establecido,A,1,2023-05-10,01:27:36,1,5,13,6.0,
1009,"-6.865853,-79.817942",-6.865853,-79.817942,Mal manejo de aguas residuales,C,2,2023-05-12,06:23:03,1,4,25,3.0,
1010,"-6.862483,-79.818682",-6.862483,-79.818682,Robo de motocicleta en horario nocturno,A,2,2023-05-12,00:42:46,0,2,11,,12.0
1011,"-6.864237,-79.815995",-6.864237,-79.815995,Vandalismo en propiedad municipal,B,2,2023-05-11,21:30:20,1,2,3,,2.0
1012,"-6.86615,-79.817636",-6.86615,-79.817636,Falta de recojo de basura hace 3 días,B,1,2023-05-14,17:29:42,1,1,2,3.0,
1013,"-6.855852,-79.820658",-6.855852,-79.820658,Quema de basura contamina el aire,C,3,2023-05-11,10:18:26,1,4,18,,7.0
1014,"-6.867803,-79.825392",-6.867803,-79.825392,Vendedor ambulante sin licencia,C,3,2023-05-11,12:53:38,0,3,12,4.0,
1015,"-6.862788,-79.817579",-6.862788,-79.817579,Vehículo de carga obstruye tránsito,B,1,2023-05-13,05:06:31,1,5,10,,7.0
1016,"-6.864113,-79.817535",-6.864113,-79.817535,Obstrucción de vereda por mercadería,B,1,2023-05-11,14:37:34,0,3,22,,11.0
1017,"-6.863392,-79.816938",-6.863392,-79.816938,Acumulación de basura en canal de regadío,C,2,2023-05-14,18:50:37,0,4,4,2.0,
1018,"-6.864752,-79.828522",-6.864752,-79.828522,Riña callejera entre jóvenes,C,P,2023-05-12,14:39:16,1,2,14,4.0,
1019,"-6.866298,-79.832411",-6.866298,-79.832411,Hurto en tienda del barrio,B,1,2023-05-12,18:37:29,0,2,9,,10.0
1020,"-6.861196,-79.823758",-6.861196,-79.823758,Falta de recojo de basura hace 3 días,C,P,2023-05-12,16:35:52,0,1,4,,8.0
1021,"-6.853932,-79.814149",-6.853932,-79.814149,Poste de alumbrado público no funciona,C,3,2023-05-12,08:18:35,0,1,18,,11.0
1022,"-6.86422,-79.815173",-6.86422,-79.815173,Hurto en tienda del barrio,A,2,2023-05-14,01:32:22,1,2,4,,12.0
1023,"-6.86371,-79.817902",-6.86371,-79.817902,Riña callejera entre jóvenes,B,2,2023-05-12,11:37:57,1,2,4,,4.0
1024,"-6.863883,-79.816483",-6.863883,-79.816483,Mal manejo de aguas residuales,A,2,2023-05-12,08:13:18,0,4,8,,3.0
1025,"-6.861057,-79.814039",-6.861057,-79.814039,Fuga de agua en tubería principal,A,1,2023-05-14,15:32:38,1,1,10,,1.0
1026,"-6.861545,-79.813544",-6.861545,-79.813544,Alcantarilla tapada genera mal olor,C,2,2023-05-13,07:46:35,1,1,5,,4.0
1027,"-6.865184,-79.818516",-6.865184,-79.818516,"Parque sin mantenimiento, grass alto",C,3,2023-05-14,06:32:47,0,1,17,1.0,
1028,"-6.857688,-79.829319",-6.857688,-79.829319,Falta de recojo de basura hace 3 días,A,1,2023-05-14,02:38:31,1,1,17,,12.0
1029,"-6.865605,-79.818431",-6.865605,-79.818431,Vehículo de carga obstruye tránsito,B,3,2023-05-14,10:17:24,0,5,19,1.0,
1030,"-6.8609,-79.819115",-6.8609,-79.819115,Tala de árbol sin autorización,C,3,2023-05-13,03:09:50,1,4,9,6.0,
1031,"-6.86718,-79.822078",-6.86718,-79.822078,Robo de motocicleta en horario nocturno,B,2,2023-05-13,01:12:06,1,2,16,3.0,
1032,"-6.863309,-79.817815",-6.863309,-79.817815,"Parque sin mantenimiento, grass alto",C,2,2023-05-14,17:36:13,0,1,21,4.0,
1033,"-6.859618,-79.813372",-6.859618,-79.813372,Paradero informal genera congestión,C,2,2023-05-15,13:38:01,0,5,4,1.0,
1034,"-6.866756,-79.818117",-6.866756,-79.818117,Arrojo de desmonte en terreno baldío,B,2,2023-05-14,15:02:33,1,4,17,,1.0
1035,"-6.866205,-79.825697",-6.866205,-79.825697,Vandalismo en propiedad municipal,C,3,2023-05-15,22:59:04,0,2,12,3.0,
1036,"-6.868796,-79.822267",-6.868796,-79.822267,Mototaxi no respeta paradero establecido,B,3,2023-05-14,21:24:41,0,5,14,3.0,
1037,"-6.850804,-79.807598",-6.850804,-79.807598,Violencia familiar reportada por vecinos,B,2,2023-05-14,22:35:08,0,2,20,,6.0
1038,"-6.865225,-79.81351",-6.865225,-79.81351,Mototaxi no respeta paradero establecido,C,2,2023-05-14,06:36:41,0,5,2,,7.0
1039,"-6.86738,-79.81561",-6.86738,-79.81561,Alcantarilla tapada genera mal olor,B,1,2023-05-14,17:36:10,0,1,8,4.0,
1040,"-6.860292,-79.817373",-6.860292,-79.817373,Comerciante no respeta horarios establecidos,A,1,2023-05-14,09:20:30,1,3,6,1.0,
1041,"-6.865334,-79.819443",-6.865334,-79.819443,Hurto en tienda del barrio,B,2,2023-05-14,08:59:39,0,2,25,,11.0
1042,"-6.867413,-79.821297",-6.867413,-79.821297,Vandalismo en propiedad municipal,C,3,2023-05-14,10:48:13,0,2,9,3.0,
1043,"-6.871556,-79.811038",-6.871556,-79.811038,Acumulación de basura en canal de regadío,C,3,2023-05-14,12:20:21,0,4,13,,8.0
1044,"-6.853542,-79.82081",-6.853542,-79.82081,Bache grande en la pista principal,A,2,2023-05-14,04:08:57,0,1,13,,3.0
1045,"-6.863715,-79.813215",-6.863715,-79.813215,Comerciante no respeta horarios establecidos,A,2,2023-05-14,12:15:16,0,3,12,,12.0
1046,"-6.868769,-79.802857",-6.868769,-79.802857,Semáforo malogrado en el cruce,B,1,2023-05-14,17:31:05,1,1,17,,1.0
1047,"-6.869249,-79.813507",-6.869249,-79.813507,Tala de árbol sin autorización,C,3,2023-05-14,13:56:13,1,4,5,6.0,
1048,"-6.867073,-79.820014",-6.867073,-79.820014,Alcantarilla tapada genera mal olor,A,1,2023-05-15,18:53:25,0,1,3,3.0,
1049,"-6.869442,-79.812733",-6.869442,-79.812733,Vehículo de carga obstruye tránsito,B,1,2023-05-15,08:45:10,1,5,4,6.0,
1050,"-6.865464,-79.815733",-6.865464,-79.815733,Poste de alumbrado público no funciona,A,1,2023-05-18,18:11:01,1,1,1,,5.0
1051,"-6.874073,-79.805118",-6.874073,-79.805118,"Parque sin mantenimiento, grass alto",C,2,2023-05-15,18:54:44,1,1,14,,12.0
1052,"-6.866293,-79.818024",-6.866293,-79.818024,Vendedor ambulante sin licencia,A,1,2023-05-15,14:20:30,1,3,2,3.0,
1053,"-6.866778,-79.829346",-6.866778,-79.829346,Local comercial sin autorización municipal,B,3,2023-05-15,18:06:46,1,3,4,6.0,
1054,"-6.867677,-79.818148",-6.867677,-79.818148,"Parque sin mantenimiento, grass alto",A,2,2023-05-17,08:22:10,0,1,1,,4.0
1055,"-6.861021,-79.81413",-6.861021,-79.81413,Ruido excesivo por música de cantina,C,3,2023-05-16,15:32:24,0,3,4,2.0,
1056,"-6.865066,-79.812904",-6.865066,-79.812904,Vehículo de carga obstruye tránsito,B,1,2023-05-17,20:46:24,1,5,1,5.0,
1057,"-6.860546,-79.812539",-6.860546,-79.812539,Vandalismo en propiedad municipal,C,2,2023-05-17,20:56:31,0,2,12,2.0,
1058,"-6.863693,-79.817067",-6.863693,-79.817067,Vendedor ambulante sin licencia,A,1,2023-05-16,08:36:16,0,3,16,5.0,
1059,"-6.869578,-79.815211",-6.869578,-79.815211,Falta de recojo de basura hace 3 días,B,1,2023-05-19,07:11:33,1,1,8,,8.0
1060,"-6.862322,-79.822473",-6.862322,-79.822473,Bache grande en la pista principal,A,2,2023-05-16,19:25:52,1,1,13,6.0,
1061,"-6.872946,-79.823099",-6.872946,-79.823099,Riña callejera entre jóvenes,B,1,2023-05-17,22:08:03,1,2,10,,12.0
1062,"-6.860537,-79.816868",-6.860537,-79.816868,Arrojo de desmonte en terreno baldío,C,3,2023-05-19,15:30:13,0,4,2,,6.0
1063,"-6.859916,-79.818787",-6.859916,-79.818787,Mototaxi no respeta paradero establecido,B,2,2023-05-19,10:18:22,1,5,14,2.0,
1064,"-6.867728,-79.825716",-6.867728,-79.825716,"Parque sin mantenimiento, grass alto",B,1,2023-05-17,09:42:38,0,1,12,,11.0
1065,"-6.86703,-79.816689",-6.86703,-79.816689,"Parque sin mantenimiento, grass alto",C,3,2023-05-19,08:37:41,1,1,7,3.0,
1066,"-6.854907,-79.811668",-6.854907,-79.811668,Quema de basura contamina el aire,C,P,2023-05-18,07:29:37,1,4,11,3.0,
1067,"-6.865257,-79.815635",-6.865257,-79.815635,Local comercial sin autorización municipal,B,3,2023-05-18,11:56:39,0,3,20,5.0,
1068,"-6.869781,-79.812889",-6.869781,-79.812889,Mototaxi no respeta paradero establecido,B,1,2023-05-20,19:50:14,1,5,20,6.0,
1069,"-6.870882,-79.815877",-6.870882,-79.815877,Arrojo de desmonte en terreno baldío,A,1,2023-05-19,16:51:29,0,4,10,1.0,
1070,"-6.862915,-79.818326",-6.862915,-79.818326,Paradero informal genera congestión,A,2,2023-05-18,03:28:44,1,5,17,6.0,
1071,"-6.865421,-79.817625",-6.865421,-79.817625,Quema de basura contamina el aire,C,2,2023-05-20,00:31:51,0,4,20,1.0,
1072,"-6.864631,-79.819071",-6.864631,-79.819071,"Parque sin mantenimiento, grass alto",B,3,2023-05-20,06:48:23,0,1,14,,10.0
1073,"-6.869181,-79.81114",-6.869181,-79.81114,Bache grande en la pista principal,C,2,2023-05-21,07:29:05,0,1,23,5.0,
1074,"-6.864679,-79.815908",-6.864679,-79.815908,Vehículo de carga obstruye tránsito,A,2,2023-05-20,17:42:28,0,5,18,,8.0
1075,"-6.86449,-79.812619",-6.86449,-79.812619,Paradero informal genera congestión,A,1,2023-05-19,19:13:44,0,5,24,6.0,
1076,"-6.85996,-79.818976",-6.85996,-79.818976,Chofer de combi maneja imprudentemente,B,2,2023-05-19,16:25:04,1,5,19,,11.0
1077,"-6.864368,-79.813946",-6.864368,-79.813946,Vehículo de carga obstruye tránsito,B,1,2023-05-19,11:38:45,0,5,13,4.0,
1078,"-6.863963,-79.822159",-6.863963,-79.822159,Local comercial sin autorización municipal,A,1,2023-05-19,15:29:44,0,3,2,,12.0
1079,"-6.851189,-79.831613",-6.851189,-79.831613,Consumo de alcohol en vía pública,A,1,2023-05-19,01:12:50,0,2,6,3.0,
1080,"-6.860663,-79.813515",-6.860663,-79.813515,Contaminación sonora por construcción,B,2,2023-05-21,20:47:22,0,4,3,1.0,
1081,"-6.878051,-79.82385",-6.878051,-79.82385,Mototaxi no respeta paradero establecido,B,1,2023-05-19,10:29:41,1,5,1,4.0,
1082,"-6.867427,-79.807976",-6.867427,-79.807976,Fuga de agua en tubería principal,A,2,2023-05-19,19:39:11,1,1,22,2.0,
1083,"-6.864911,-79.817252",-6.864911,-79.817252,Robo de motocicleta en horario nocturno,B,2,2023-05-20,13:17:25,0,2,3,,6.0
1084,"-6.876323,-79.823816",-6.876323,-79.823816,Mototaxi no respeta paradero establecido,B,2,2023-05-20,14:35:08,1,5,23,3.0,
1085,"-6.859417,-79.817452",-6.859417,-79.817452,Obstrucción de vereda por mercadería,A,1,2023-05-20,17:33:29,1,3,6,,9.0
1086,"-6.869115,-79.812324",-6.869115,-79.812324,Riña callejera entre jóvenes,C,3,2023-05-20,01:10:10,0,2,16,2.0,
1087,"-6.867577,-79.821205",-6.867577,-79.821205,Semáforo malogrado en el cruce,B,2,2023-05-20,19:31:02,1,1,20,,9.0
1088,"-6.865251,-79.822481",-6.865251,-79.822481,Arrojo de desmonte en terreno baldío,C,P,2023-05-22,01:59:13,0,4,14,1.0,
1089,"-6.862827,-79.813581",-6.862827,-79.813581,Obstrucción de vereda por mercadería,B,1,2023-05-20,12:12:19,0,3,24,5.0,
1090,"-6.862642,-79.822738",-6.862642,-79.822738,Mototaxi no respeta paradero establecido,B,2,2023-05-20,03:53:11,1,5,17,,10.0
1091,"-6.87037,-79.819558",-6.87037,-79.819558,Comerciante no respeta horarios establecidos,C,2,2023-05-20,16:01:16,1,3,12,,10.0
1092,"-6.859897,-79.82195",-6.859897,-79.82195,Vehículo de carga obstruye tránsito,B,3,2023-05-22,03:33:15,0,5,6,4.0,
1093,"-6.858111,-79.813455",-6.858111,-79.813455,Contaminación sonora por construcción,B,1,2023-05-21,07:22:46,0,4,17,,10.0
1094,"-6.867721,-79.822221",-6.867721,-79.822221,Contaminación sonora por construcción,B,1,2023-05-23,14:11:10,1,4,13,1.0,
1095,"-6.859671,-79.817221",-6.859671,-79.817221,Quema de basura contamina el aire,C,2,2023-05-21,21:45:14,1,4,24,,11.0
1096,"-6.866354,-79.818172",-6.866354,-79.818172,Quema de basura contamina el aire,A,2,2023-05-21,22:08:29,1,4,11,1.0,
1097,"-6.850233,-79.805062",-6.850233,-79.805062,Local comercial sin autorización municipal,C,2,2023-05-23,12:34:23,0,3,9,,8.0
1098,"-6.859549,-79.811535",-6.859549,-79.811535,Venta de comida en mal estado,A,2,2023-05-22,22:15:09,1,3,22,3.0,
1099,"-6.858935,-79.814511",-6.858935,-79.814511,Chofer de combi maneja imprudentemente,B,1,2023-05-21,08:39:35,0,5,11,,3.0
1100,"-6.865303,-79.815974",-6.865303,-79.815974,Bache grande en la pista principal,B,3,2023-05-21,19:01:25,0,1,20,,2.0
1101,"-6.859655,-79.819686",-6.859655,-79.819686,Vandalismo en propiedad municipal,A,2,2023-05-21,21:28:20,1,2,22,,4.0
1102,"-6.859849,-79.822179",-6.859849,-79.822179,Acumulación de basura en canal de regadío,C,3,2023-05-24,14:33:15,0,4,1,,11.0
1103,"-6.861001,-79.819159",-6.861001,-79.819159,Vendedor ambulante sin licencia,C,P,2023-05-25,11:44:56,0,3,15,,4.0
1104,"-6.86715,-79.815112",-6.86715,-79.815112,Tala de árbol sin autorización,B,3,2023-05-25,22:49:57,0,4,13,1.0,
1105,"-6.865463,-79.81806",-6.865463,-79.81806,Local comercial sin autorización municipal,B,3,2023-05-24,16:14:49,1,3,19,4.0,
1106,"-6.860324,-79.80833",-6.860324,-79.80833,Contaminación sonora por construcción,C,2,2023-05-22,05:24:24,0,4,19,,8.0
1107,"-6.868829,-79.808768",-6.868829,-79.808768,"Parque sin mantenimiento, grass alto",B,1,2023-05-22,18:20:30,1,1,11,,3.0
1108,"-6.863705,-79.821611",-6.863705,-79.821611,Vandalismo en propiedad municipal,A,2,2023-05-22,20:33:27,1,2,12,1.0,
1109,"-6.851705,-79.812056",-6.851705,-79.812056,Mototaxi no respeta paradero establecido,B,3,2023-05-23,09:40:59,0,5,8,,2.0
1110,"-6.865136,-79.81677",-6.865136,-79.81677,Tala de árbol sin autorización,A,2,2023-05-23,00:36:40,1,4,10,1.0,
1111,"-6.861804,-79.812735",-6.861804,-79.812735,Violencia familiar reportada por vecinos,B,3,2023-05-25,22:01:19,0,2,15,2.0,
1112,"-6.865546,-79.810558",-6.865546,-79.810558,Violencia familiar reportada por vecinos,A,1,2023-05-23,10:39:53,1,2,10,5.0,
1113,"-6.86597,-79.81806",-6.86597,-79.81806,Alcantarilla tapada genera mal olor,A,2,2023-05-23,07:34:54,1,1,2,,11.0
1114,"-6.860707,-79.821586",-6.860707,-79.821586,Mal manejo de aguas residuales,C,2,2023-05-24,09:00:26,0,4,24,,4.0
1115,"-6.865304,-79.815611",-6.865304,-79.815611,Vendedor ambulante sin licencia,B,3,2023-05-25,11:14:41,0,3,4,1.0,
1116,"-6.852869,-79.827376",-6.852869,-79.827376,Tala de árbol sin autorización,C,2,2023-05-25,18:45:50,0,4,17,6.0,
1117,"-6.852265,-79.83224",-6.852265,-79.83224,Paradero informal genera congestión,B,1,2023-05-25,11:55:58,1,5,15,4.0,
1118,"-6.863261,-79.817911",-6.863261,-79.817911,Bache grande en la pista principal,C,P,2023-05-26,08:42:33,0,1,2,,3.0
1119,"-6.863824,-79.817051",-6.863824,-79.817051,Vehículo de carga obstruye tránsito,B,2,2023-05-24,07:53:19,0,5,16,3.0,
1120,"-6.862627,-79.813357",-6.862627,-79.813357,Vendedor ambulante sin licencia,C,3,2023-05-24,14:23:28,1,3,13,,12.0
1121,"-6.863665,-79.816041",-6.863665,-79.816041,Hurto en tienda del barrio,B,1,2023-05-27,11:17:54,1,2,6,3.0,
1122,"-6.862317,-79.820448",-6.862317,-79.820448,Arrojo de desmonte en terreno baldío,B,2,2023-05-26,04:52:59,1,4,20,4.0,
1123,"-6.864209,-79.815973",-6.864209,-79.815973,Arrojo de desmonte en terreno baldío,C,2,2023-05-25,15:17:04,1,4,8,2.0,
1124,"-6.868981,-79.821198",-6.868981,-79.821198,Riña callejera entre jóvenes,A,1,2023-05-25,01:11:32,0,2,17,6.0,
1125,"-6.867911,-79.819789",-6.867911,-79.819789,Falta de recojo de basura hace 3 días,B,3,2023-05-25,06:21:35,0,1,21,,4.0
1126,"-6.860743,-79.820702",-6.860743,-79.820702,Riña callejera entre jóvenes,A,2,2023-05-27,01:26:52,1,2,6,,12.0
1127,"-6.867592,-79.815165",-6.867592,-79.815165,Robo de motocicleta en horario nocturno,A,1,2023-05-26,21:50:42,0,2,18,5.0,
1128,"-6.860902,-79.821314",-6.860902,-79.821314,Mototaxi no respeta paradero establecido,B,1,2023-05-26,23:31:11,0,5,24,,9.0
1129,"-6.864612,-79.81899",-6.864612,-79.81899,Falta de recojo de basura hace 3 días,B,2,2023-05-26,19:55:26,1,1,17,4.0,
1130,"-6.862889,-79.812651",-6.862889,-79.812651,Paradero informal genera congestión,B,1,2023-05-27,16:46:21,0,5,5,6.0,
1131,"-6.871622,-79.808628",-6.871622,-79.808628,Paradero informal genera congestión,C,2,2023-05-26,03:45:40,0,5,17,3.0,
1132,"-6.868247,-79.827092",-6.868247,-79.827092,Mal manejo de aguas residuales,C,P,2023-05-28,20:40:14,0,4,6,2.0,
1133,"-6.865519,-79.816054",-6.865519,-79.816054,Acumulación de basura en canal de regadío,C,2,2023-05-26,18:41:44,0,4,2,5.0,
1134,"-6.863297,-79.817301",-6.863297,-79.817301,Ciclista transita por vereda peatonal,A,1,2023-05-26,01:59:22,0,5,6,5.0,
1135,"-6.867641,-79.813983",-6.867641,-79.813983,Acumulación de basura en canal de regadío,B,1,2023-05-27,05:09:15,0,4,25,,2.0
1136,"-6.86883,-79.813058",-6.86883,-79.813058,Local comercial sin autorización municipal,C,3,2023-05-27,14:07:39,1,3,23,,1.0
1137,"-6.864477,-79.816044",-6.864477,-79.816044,Violencia familiar reportada por vecinos,C,2,2023-05-26,06:11:53,0,2,21,2.0,
1138,"-6.860369,-79.81105",-6.860369,-79.81105,Robo de motocicleta en horario nocturno,C,2,2023-05-27,21:17:49,1,2,3,,10.0
1139,"-6.860109,-79.815157",-6.860109,-79.815157,Ciclista transita por vereda peatonal,B,3,2023-05-29,15:18:30,0,5,20,1.0,
1140,"-6.863996,-79.815819",-6.863996,-79.815819,Acumulación de basura en canal de regadío,B,2,2023-05-27,02:36:05,0,4,13,1.0,
1141,"-6.862728,-79.815937",-6.862728,-79.815937,Comerciante no respeta horarios establecidos,B,1,2023-05-27,12:18:59,1,3,4,4.0,
1142,"-6.860953,-79.823685",-6.860953,-79.823685,Alcantarilla tapada genera mal olor,A,2,2023-05-27,17:48:14,1,1,5,,7.0
1143,"-6.865314,-79.816838",-6.865314,-79.816838,Comerciante no respeta horarios establecidos,B,2,2023-05-27,21:14:22,0,3,11,5.0,
1144,"-6.862763,-79.809631",-6.862763,-79.809631,Paradero informal genera congestión,B,3,2023-05-29,05:44:59,1,5,19,,11.0
1145,"-6.861698,-79.82142",-6.861698,-79.82142,Vandalismo en propiedad municipal,B,1,2023-05-28,01:23:10,1,2,13,1.0,
1146,"-6.859786,-79.814388",-6.859786,-79.814388,"Parque sin mantenimiento, grass alto",C,2,2023-05-29,08:43:23,1,1,3,4.0,
1147,"-6.877978,-79.804827",-6.877978,-79.804827,"Parque sin mantenimiento, grass alto",B,2,2023-05-27,17:02:57,1,1,25,6.0,
1148,"-6.861232,-79.821787",-6.861232,-79.821787,Comerciante no respeta horarios establecidos,A,1,2023-05-27,12:52:02,1,3,24,4.0,
1149,"-6.86711,-79.82181",-6.86711,-79.82181,Semáforo malogrado en el cruce,C,3,2023-05-30,08:23:26,0,1,18,,9.0
1150,"-6.862103,-79.816584",-6.862103,-79.816584,Ruido excesivo por música de cantina,B,1,2023-05-28,15:54:26,1,3,19,6.0,
1151,"-6.86633,-79.817481",-6.86633,-79.817481,Ruido excesivo por música de cantina,A,2,2023-05-28,15:00:02,0,3,7,,12.0
1152,"-6.860775,-79.819364",-6.860775,-79.819364,Vehículo de carga obstruye tránsito,A,2,2023-05-29,21:08:44,0,5,20,,8.0
1153,"-6.864677,-79.818377",-6.864677,-79.818377,Comerciante no respeta horarios establecidos,B,3,2023-05-28,09:52:27,0,3,15,4.0,
1154,"-6.868715,-79.822303",-6.868715,-79.822303,Contaminación sonora por construcción,C,P,2023-05-28,01:48:55,0,4,1,6.0,
1155,"-6.858961,-79.809668",-6.858961,-79.809668,Chofer de combi maneja imprudentemente,B,2,2023-05-28,07:01:24,1,5,5,2.0,
1156,"-6.864516,-79.821008",-6.864516,-79.821008,Consumo de alcohol en vía pública,B,1,2023-05-29,22:35:38,1,2,19,,1.0
1157,"-6.856357,-79.82196",-6.856357,-79.82196,Chofer de combi maneja imprudentemente,B,1,2023-05-28,23:23:01,0,5,24,3.0,
